Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j21;j20;j19;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
Travers Mark;G;13;13;4.55;0;4.55;11;0;11;1.19;0;1.19;0;0;0;0.91;0;0.91;945;0;945;85.91;0;85.91;;;;1000;0;0;4;4.5;5;6.5;3.5;4.5;5;0;0;0;0;0;0;0;0;2.5;4;4;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;22;9;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Cook Steve;DC;9;11;4.54;0;4.54;12;0;12;1.16;0;1.16;0;0;0;0.92;0;0.92;958;0;958;79.83;0;79.83;;;;1000;0;0;0;0;0;0;5;3;6;5;5.5;5;3;3.5;0;3.5;0;3.5;6;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;;;;;1;;0.7808;568;12;4;69.09;5;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Jonny;DL;8;11;4.54;0;4.69;13;0;26;0.85;0;0.93;0;0;2;0.85;0;0.81;1007;0;2029;77.46;0;78.04;;1015;5;1000;0;0;0;5;0;0;4;0;4;0;5;4;3.5;3;0;6;5;5;5;5.5;4;4.5;4.5;4.5;4;5;2.5;5.5;7;5;5;5;0;0;0;0;0;0;3;;;;;;4;0.8388;881;13;10;54.03;9;;;2.25;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Romero Cristian;DC;8;10;4.54;0;4.93;12;0;27;1.18;0;1.17;0;0;1;0.92;0;0.96;1018;0;2330;84.83;0;86.3;;2330;7;1000;0;3.5;5.5;3;0;0;0;0;0;4;5.5;5.5;3;5.5;3;6;0;0;0;4.5;5.5;0;0;5;6;6;3.5;6;6;5.5;3.5;5;7;4.5;5;4;0;0;3;;;;;;1;0.8805;834;16;17;54.21;17;;;6;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
Kurzawa Layvin;DL;1;1;4.5;0;4.5;2;0;2;0.71;0;0.71;0;0;0;1;0;1;135;0;135;67.5;0;67.5;;;;1000;0;5;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.6607;66;2;2;45.45;1;;;0;Fulham;Tottenham;lun. 23/01 21:00;30.76923077;0.32597;0.34784;
Aréola Alphonse;G;7;8;4.5;0;4.83;2;0;3;0.71;0;0.76;0;0;0;0;0;0.33;106;0;196;53;0;65.33;;;;1000;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;0;;;;;;;;;;;;;;;;0;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Diego Carlos;DC;1;2;4.5;0;5.25;2;0;18;1.41;0;0.9;0;0;1;1;0;1;179;0;1518;89.5;0;84.33;;1518;7;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;3.5;4.5;6;5.5;4.5;5.5;5;4;7;5;0;0;0;5.5;5;6;0;4;;;;;;;1;0.804;140;1;;44.44;1;;;0;Aston Villa;Leicester;sam. 04/02 16:00;50;0.1158;0.18277;
Dawson Craig;DC;10;15;4.5;0;4.88;8;0;26;1.1;0;1.04;0;0;2;1;0;1;720;0;2313;90;0;88.96;;1157;6;1000;0;0;4.5;4;3.5;3;5;4;0;0;0;6;6;0;0;0;0;0;0;0;0;4;3.5;7;0;5;5;4;5;4;5.5;5;6;7;6;5.5;5;0;1;;;;;;2;0.8044;388;6;6;57.45;6;;;3.5;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Keane Michael;DC;1;2;4.5;0;4.63;1;0;16;0;0;1.41;0;0;2;0;0;0.88;22;0;1284;22;0;80.25;;642;5.5;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;0;3.5;0;6;0;4.5;5.5;6;3;6;0;3;4.5;4.5;7.5;3;0;3;;;;;;;;0.5;10;;;;1;;;1.75;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
Forster Fraser;G;7;7;4.5;0;5.18;1;0;20;0;0;1.38;0;0;0;1;0;1;90;0;1800;90;0;90;;;;1000;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;5.5;8;2.5;4;5.5;5;3.5;5.5;5;7;5;6;4;;;;;;;;;;;;;;2;;0;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
Chalobah Nathaniel;MD;1;1;4.5;0;4.5;4;0;4;0.71;0;0.71;0;0;0;0.25;0;0.25;12;0;12;3;0;3;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;3.5;0;5;0;5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.625;12;;1;28.57;2;;;0;Fulham;Tottenham;lun. 23/01 21:00;30.76923077;0.32597;0.34784;
Wesley Fofana Wesley;DC;7;8;4.5;0;5.05;4;0;11;1.08;0;0.88;0;0;0;1;0;1;360;0;990;90;0;90;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;5.5;0;0;5;0;0;0;3;4.5;6;6;4.5;0;5;0;0;5;0;0;0;6;0;0;0;0;0;;;;;;;;0.8697;383;14;3;60.53;2;;;0;Chelsea;Liverpool;mer. 25/01 21:30;37.45318352;0.63229;;
Godfrey Ben;DC;1;1;4.5;0;4.62;4;0;13;0.41;0;0.71;0;0;0;0.75;0;0.92;211;0;1021;52.75;0;78.54;;;;1000;0;4;0;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;6;4.5;0;4.5;0;0;0;0;0;5;5;;;;;;;;0.829;113;2;3;50;3;;;0;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
White Harvey;MD;1;1;4.5;0;4.5;1;0;1;0;0;0;0;0;0;0;0;0;4;0;4;4;0;4;;;;1000;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.4;8;;;50;;;;0;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
Zemura Jordan;DL;9;10;4.5;5;4.5;14;1;14;1.18;0;1.18;0;0;0;0.86;1;0.86;1037;90;1037;74.07;90;74.07;;;;1000;5;0;0;3;4;5;0;3;4;0;5.5;0;5;6.5;0;5;5;3;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;1;3;6;0.6948;621;12;18;49.04;13;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Thomas Luke;DL;7;7;4.5;4.67;4.5;9;6;23;0.87;0.52;0.89;0;0;0;0.89;1;0.91;682;500;1874;75.78;83.33;81.48;;;;1000;4.5;4;5;4.5;4.5;5.5;0;0;5;0;0;0;0;0;0;2.5;5;0;0;0;0;0;0;0;4;0;3;5;0;0;4.5;5.5;3.5;4;5;4;5;5;1;;;;;2;;0.6928;553;20;11;49.18;6;;;0;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Koch Robin;DC;9;10;4.5;4.5;4.46;19;19;35;1.17;1.17;0.97;0;0;0;1;1;0.94;1663;1663;2937;87.53;87.53;83.91;;;;1000;5.5;4;5.5;5;4;3;4;6;3.5;3;4;4;6;0;0;2;5;4.5;6;4.5;6;4;5;4.5;3.5;4.5;3;5.5;0;5.5;0;4.5;4.5;5;4;4;4.5;0;2.5;;;;;;1;0.7504;1095;27;17;57.96;24;;;5;Leeds;Man. United;mer. 25/01 21:30;16.2601626;0.321;0.3334;
Niakhaté Moussa;DC;1;2;4.5;0;4.5;2;0;2;1.41;0;1.41;0;0;0;1;0;1;162;0;162;81;0;81;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;0.75;82;3;1;44.83;3;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Marquinhos;A;1;2;4.5;0;4.5;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.6667;3;;;;;;;0;Arsenal;Man. City;mer. 15/02 20:30;50;0.72194;0.6834;
Kalajdzic Sasa;A;5;6;4.5;0;4.5;1;0;1;0;0;0;0;0;0;1;0;1;45;0;45;45;0;45;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5;8;1;;100;;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Mateo Joseph;A;1;1;4.5;0;4.5;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;;;;1000;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;2;;;;;;;0;Leeds;Man. United;mer. 25/01 21:30;16.2601626;0.321;0.3334;
Orsic Mislav;MO;8;9;4.5;4.5;4.5;1;1;1;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;;;;1000;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5;4;;1;100;;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Alcaraz Carlos;MO;8;8;4.5;0;4.5;1;0;1;0;0;0;0;0;0;0;0;0;29;0;29;29;0;29;;;;1000;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.25;11;;;;1;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Matip Joël;DC;7;9;4.44;0;5.67;8;0;23;0.78;0;1.31;0;0;3;0.75;0;0.91;553;0;1903;69.13;0;82.74;;634;6.5;1000;0;3;4.5;5;5.5;0;0;0;0;0;0;4;4;0;0;5;0;0;0;0;4.5;8;6.5;0;5;6;7.5;5;6;6;7.5;0;6;0;6;7.5;5;0;;;;;;;;0.841;479;9;5;50;3;;;0;Liverpool;Chelsea;mer. 25/01 21:30;38.02281369;;0.18583;
McKenna Scott;DC;10;11;4.44;5.25;4.44;16;2;16;1.2;0.35;1.2;0;0;0;0.94;0.5;0.94;1365;105;1365;85.31;52.5;85.31;;;;1000;5;5.5;0;0;0;0;5.5;3;6.5;5.5;5;5.5;3;4;0;2.5;2.5;4.5;4.5;4.5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;;;;;1;;0.7831;808;10;7;57.5;8;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Kehrer Thilo;DL;8;9;4.43;0;4.8;15;0;30;0.88;0;0.9;0;0;2;1;0;0.73;1350;0;1982;90;0;66.07;;991;6;1000;0;0;4;0;3.5;4;3;5;5.5;4.5;5;5;6;4.5;0;3.5;4;5.5;3.5;0;0;5;5;0;5;0;6;0;5;5.5;0;5;5;4.5;3.5;5;5;5;3;;;;;;4;0.834;891;20;13;46.61;20;;;0;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Mara Sékou;A;6;7;4.43;4.2;4.71;14;5;28;0.51;0.27;1.06;0;0;5;0.21;0.2;0.25;320;111;815;22.86;22.2;29.11;;163;6;1000;4;4;4;4.5;4.5;0;0;4;0;0;4.5;4;4.5;4.5;0;4.5;0;4.5;4.5;6;0;8;5;6.5;4;4.5;6;7;4.5;0;3;4;0;4.5;4.5;4.5;0;0;;;;;1;2;2;0.664;144;;6;37.89;12;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Senesi Marcos;DC;9;9;4.41;0;4.41;16;0;16;1.04;0;1.04;0;0;0;0.94;0;0.94;1288;0;1288;80.5;0;80.5;;;;1000;0;3.5;3;3.5;4.5;6;3;4;4.5;4.5;5;5.5;6;5.5;0;0;0;3;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;;;;;1;2;0.8077;867;18;19;55.95;14;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Canós Sergi;A;6;6;4.4;0;4.32;5;0;19;0.42;0;0.73;0;0;1;0;0;0.47;73;0;817;14.6;0;43;;817;3.5;1000;0;0;4;0;0;0;4.5;4.5;4;0;5;0;0;0;0;0;0;0;0;0;0;3.5;0;0;0;0;0;5;4.5;0;6;0;4.5;4.5;5;4;4;0;;;;;;;1;0.52;60;;;41.67;3;;;1.5;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Diego Costa;A;6;8;4.33;0;4.33;9;0;9;0.35;0;0.35;0;0;0;0.89;0;0.89;615;0;615;68.33;0;68.33;;;;1000;0;0;5;4.5;4.5;0;0;4.5;4;4;4.5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;5;0.7639;153;1;;34.33;17;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Weghorst Wout;A;6;11;4.25;4;4.07;2;1;22;0.35;0;1.94;0;0;2;1;1;0.86;159;90;1348;79.5;90;61.27;;674;6.5;1000;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;4;4.5;4.5;4.5;6;6.5;4;3.5;5;4;3;5;7.5;4;6;0;0;1;;;;;;;0.6682;66;5;1;26.09;3;;;0;Man. United;Leeds;mer. 25/01 21:30;67.56756757;0.04227;0.19394;
Solomon Manor;MO;1;1;4.25;0;4.25;2;0;2;0.35;0;0.35;0;0;0;0;0;0;31;0;31;15.5;0;15.5;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5834;17;;;33.33;;;;0;Fulham;Tottenham;lun. 23/01 21:00;30.76923077;0.32597;0.34784;
Gakpo Cody;MO;14;27;4.25;4.25;4.25;2;2;2;1.06;1.06;1.06;0;0;0;1;1;1;172;172;172;86;86;86;;;;1000;5;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;;;;;;1;0.7692;57;;1;47.37;2;;;5;Liverpool;Chelsea;mer. 25/01 21:30;38.02281369;;0.18583;
Walcott Theo;A;5;5;4.17;0;4.4;3;0;5;0.29;0;0.42;0;0;0;0.33;0;0.4;113;0;203;37.67;0;40.6;;;;1000;0;0;0;0;0;4.5;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;;;;;;;;0.7844;37;1;1;33.33;2;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Tomkins James;DC;1;1;4.17;0;4.2;3;0;5;1.04;0;0.91;0;0;0;0.33;0;0.4;155;0;252;51.67;0;50.4;;;;1000;0;4.5;0;0;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.7538;128;4;;45.45;2;;;0;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Firpo Junior;DL;1;1;4.17;0;4.29;3;0;14;1.04;0;0.91;0;0;0;0.33;0;0.71;116;0;992;38.67;0;70.86;;;;1000;0;5;0;0;0;0;0;0;0;3;0;0;4.5;0;0;0;0;0;0;0;0;5;5;5;3.5;0;4.5;0;0;0;0;4.5;3;4;0;0;0;0;;;;;;;;0.6905;91;1;4;34.78;4;;;4;Leeds;Man. United;mer. 25/01 21:30;16.2601626;0.321;0.3334;
Ajer Kristoffer;DC;7;7;4.13;5;4.76;8;2;23;1.6;0.71;1.38;0;0;1;1;1;1;676;172;1933;84.5;86;84.04;;1933;8;1000;5.5;4.5;0;0;0;0;0;4.5;2;0;6;2;5.5;3;0;0;0;0;0;0;0;5;5;8;4.5;0;6;6;6;4.5;5.5;0;4;5.5;5;4.5;4;0;3;;;;;;2;0.7566;397;7;7;45.76;5;;;3.67;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Evans Jonny;DC;6;6;4.06;0;4.59;9;0;17;1.31;0;1.18;0;0;0;1;0;0.94;810;0;1407;90;0;82.76;;;;1000;0;0;0;0;0;0;0;0;0;0;0;4.5;6;2;0;3;5;5;4;2.5;4.5;6;5;4;0;0;0;0;5.5;5;0;0;5;0;0;0;0;0;1;;;;;;;0.89;750;16;4;61.82;7;;;0;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Tanganga Japhet;DC;1;1;4;0;4.63;1;0;4;0;0;1.38;0;0;0;1;0;1;67;0;304;67;0;76;;;;1000;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;;;;;;;;0.8889;47;;1;40;3;;;0;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
Drameh Cody;DL;1;1;4;0;4;1;0;1;0;0;0;0;0;0;1;0;1;70;0;70;70;0;70;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.8065;51;1;4;66.67;1;;;0;Leeds;Man. United;mer. 25/01 21:30;16.2601626;0.321;0.3334;
João Félix;A;12;30;3.5;0;5.32;1;0;28;0;0;1.38;0;0;10;1;0;0.61;58;0;1436;58;0;51.29;;144;6;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;0;0;4;4.5;8;6;6;8;5;7.5;6;4;4.5;;;;;;1;;0.7273;40;;;66.67;1;;;0;Chelsea;Liverpool;mer. 25/01 21:30;37.45318352;0.63229;;
Ricardo Pereira;DL;1;1;0;0;5.17;0;0;6;0;0;0.52;0;0;1;0;0;0.83;0;0;396;0;0;66;;396;5.5;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;4.5;0;0;5;5.5;0;0;5;;;;;;;;;;;;;;;;0;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Heaton Tom;G;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Man. United;Leeds;mer. 25/01 21:30;67.56756757;0.04227;0.19394;
Robles Joel;G;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Leeds;Man. United;mer. 25/01 21:30;16.2601626;0.321;0.3334;
Bertrand Ryan;DL;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Jones Phil;DC;1;1;0;0;5.13;0;0;4;0;0;0.85;0;0;0;0;0;0.5;0;0;161;0;0;40.25;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5.5;0;0;0;0;4;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Man. United;Leeds;mer. 25/01 21:30;67.56756757;0.04227;0.19394;
Arter Harry;MD;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Townsend Andros;MO;1;1;0;0;4.5;0;0;5;0;0;0.87;0;0;0;0;0;0.4;0;0;188;0;0;37.6;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;3;4.5;0;;;;;;;;;;;;;;;;0;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
McArthur James;MD;1;1;0;0;5.6;0;0;10;0;0;0.7;0;0;0;0;0;0.4;0;0;483;0;0;48.3;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;6.5;6.5;0;4.5;5;5.5;0;0;6;6;5;0;0;0;;;;;;;;;;;;;;;;0;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Caballero Willy;G;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Randolph Darren;G;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Adrián;G;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Liverpool;Chelsea;mer. 25/01 21:30;38.02281369;;0.18583;
McCarthy Alex;G;7;7;0;0;3.75;0;0;2;0;0;1.06;0;0;0;0;0;1;0;0;180;0;0;90;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Karius Loris;G;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
Butland Jack;G;3;3;0;0;5;0;0;8;0;0;1.07;0;0;0;0;0;0.88;0;0;675;0;0;84.38;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0;4;0;0;0;0;0;5;4;0;0;0;7;;;;;;;;;;;;;;;;0;Man. United;Leeds;mer. 25/01 21:30;67.56756757;0.04227;0.19394;
Tuanzebe Axel;DC;1;1;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Man. United;Leeds;mer. 25/01 21:30;67.56756757;0.04227;0.19394;
Darlow Karl;G;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
Dummett Paul;DC;1;1;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0.67;0;0;198;0;0;66;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;5;;;;;;;;;;;;;;;;0;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
Ferguson Nathan;DC;1;1;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;0;0;8;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Dúbravka Martin;G;7;7;0;0;5.58;0;0;20;0;0;1.36;0;0;0;0;0;1;0;0;1800;0;0;90;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6.5;2.5;8;6;6;6.5;2;6;5;5.5;6;5;6;5.5;7;6;;;;;;;;;;;;;;;;2.5;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
Arthur;MD;1;1;0;0;5.43;0;0;14;0;0;0.73;0;0;0;0;0;0.57;0;0;712;0;0;50.86;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;5;0;0;6.5;5;5.5;5.5;6;6;5.5;5;7;5;4.5;;;;;;;;;;;;;;;;0;Liverpool;Chelsea;mer. 25/01 21:30;38.02281369;;0.18583;
Vestergaard Jannik;DC;1;1;0;0;3.67;0;0;3;0;0;0.76;0;0;0;0;0;0.67;0;0;181;0;0;60.33;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;0;;;;;;;;;;;;;;;;0;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
