Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;j21;j20;j19;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
García Eric;DC;12;15;5.4;5.5;5.36;10;1;21;1.07;0;0.9;1;0;1;0.8;0;0.76;655;45;1453;65.5;45;69.19;655;1453;6.5;12;5.5;0;0;0;0;0;5;6.5;0;3;5;0;5;0;6.5;6.5;6;5;0;0;5.5;4.5;5.5;5;5;6;0;7;0;0;0;5.5;4.5;0;0;4.5;0;5.5;2.5;;;;;;;0.9264;635;11;7;47.73;12;;;4.5;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Canales Sergio;MO;17;24;5.39;5.42;5.78;14;6;30;0.96;1.02;1.1;1;0;5;0.86;1;0.93;1098;510;2491;78.43;85;83.03;1098;498;7;17;6;0;6;5;3.5;6;6;0;3.5;5.5;5;6;5;5.5;7;5.5;0;0;5.5;5.5;8;4.5;6;5;6;5.5;0;5;6.5;0;7;7;0;4.5;7;8;7;0;3;;;;;2;8;0.8001;831;3;6;46.81;4;;;4.5;Betis;Barcelona;mer. 01/02 21:00;50;0.40374;0.42821;0.47554
Lo Celso Giovani;MO;12;23;5.38;0;5.21;8;0;26;0.79;0;0.72;1;0;2;1;0;0.73;528;0;1547;66;0;59.5;528;774;7;12;0;0;0;0;0;0;5;0;0;0;4.5;5.5;4.5;5.5;7;5.5;5.5;0;5.5;4.5;4;7;6;5;5;5;4.5;4.5;5;5.5;5;6;5.5;5;0;5;0;0;3;;;;;;4;0.83;387;5;16;58.9;7;;;4;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Raíllo Antonio;DC;12;15;5.38;5.6;5.12;17;5;30;0.99;0.82;0.97;1;0;3;1;1;1;1530;450;2700;90;90;90;1530;900;3;12;6;5;6.5;4.5;6;0;4.5;6.5;5;5;5.5;4.5;5.5;3;7;6.5;5;5.5;5.5;5.5;5;3;5.5;4.5;4;6;0;4;4;0;0;4.5;5;5.5;0;0;0;0;8.5;;;;;;;0.8584;822;19;12;56.52;21;;;5.5;Mallorca;Cádiz;sam. 28/01 14:00;50;0.41547;0.41625;0.05458
Luiz Henrique;MO;11;14;5.37;5.37;5.37;15;15;15;1.13;1.13;1.13;1;1;1;0.8;0.8;0.8;1000;1000;1000;66.67;66.67;66.67;1000;1000;8;11;5;0;8;6;4;4.5;5.5;4.5;6.5;5.5;5.5;5;5;7;4;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;1;1;2;12;0.7496;500;10;21;46.7;6;;;0;Betis;Barcelona;mer. 01/02 21:00;50;0.40374;0.42821;0.47554
Álex Collado Álex;MO;13;;5.33;0;5.29;9;0;24;1.25;0;1.03;1;0;3;0.89;0;0.83;537;0;1469;59.67;0;61.21;537;490;6;13;0;0;0;5;7.5;4.5;0;5.5;0;5.5;0;0;0;4;3.5;6.5;6;0;5.5;4.5;7;5;5.5;6;6;0;4.5;7;4.5;0;5.5;4.5;4.5;0;4;5;0;0;;;;;1;1;5;0.8207;325;2;11;54.17;8;;;0;Elche;Sevilla;sam. 28/01 18:30;50;0.27878;0.01266;0.07559
Chukwueze Samuel;MO;16;22;5.32;5.31;5.41;17;8;32;0.68;0.96;0.65;1;1;2;0.53;1;0.59;827;599;1730;48.65;74.88;54.06;827;865;6;16;5;6;6;7;5;4.5;4;5;0;5;5;5;6;5;5.5;5.5;5.5;5.5;5;4.5;5;6.5;6;5.5;5.5;6;0;4.5;6;5;5.5;6.5;5.5;5.5;0;0;0;0;3;;;;2;3;6;0.6929;490;6;4;47.57;8;;;5;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Santi Comesaña Santiago;MO;12;13;5.31;5.31;5.15;16;16;34;0.7;0.7;0.69;1;1;1;0.63;0.63;0.79;961;961;2351;60.06;60.06;69.15;961;2351;7;12;4.5;6;4.5;5.5;4.5;7;5.5;6.5;5.5;5;5;5;5;5;5;5.5;0;0;5;0;3.5;5.5;5;5.5;5.5;0;4.5;4.5;6;5;5;4.5;4.5;5.5;6;5.5;5;4;7;;;;;;2;0.8486;647;12;23;47.18;21;;;3.5;Rayo Vallecano;Villarreal;lun. 30/01 21:00;50;0.36677;0.38231;0.38115
De Paul Rodrigo;MO;12;16;5.31;6;5.3;13;1;32;0.95;0;0.98;1;0;4;0.69;0;0.69;708;34;1881;54.46;34;58.78;708;470;7;12;6;0;0;0;5;5;4.5;5;5;5.5;0;0;5.5;8;4;5.5;5;5;7;6;7;5;4.5;4.5;5;4.5;5.5;5.5;7;7;5;0;5;5;4;4;4.5;4.5;3;;;1;1;4;2;0.83;574;2;2;57.81;9;;;0;Atlético;Osasuna;dim. 29/01 16:15;50;0.02977;0.20828;0.28548
Cömert Eray;DC;11;12;5.31;0;5.15;13;0;20;0.69;0;0.65;1;0;1;0.92;0;0.85;1052;0;1459;80.92;0;72.95;1052;1459;6;11;0;0;5;4.5;6;6;5;0;4.5;6;5;6;6;0;6;4.5;0;4.5;0;5;0;0;0;4;0;4.5;0;0;0;5;0;5;5;5.5;0;0;0;0;2;;;1;;;;0.8761;804;16;10;58.26;17;;;0;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Rakitic Ivan;MD;15;19;5.29;6.5;5.52;14;3;32;0.87;0.87;0.9;1;1;3;0.64;1;0.69;776;253;1905;55.43;84.33;59.53;776;635;7;15;7.5;6;6;0;4;5.5;4.5;5;5;5;0;6;0;5;4.5;0;5;5;5;5;5;5;5.5;7;7;7;5;5.5;4.5;0;7;5.5;6;0;4.5;6.5;5;6.5;3;1;;;2;1;4;0.8205;708;10;13;54.93;10;;;6;Sevilla;Elche;sam. 28/01 18:30;50;0.23486;0.32404;0.34716
Toni Lato;DL;9;13;5.28;0;5.14;9;0;14;1.03;0;0.89;1;0;1;0.22;0;0.36;271;0;508;30.11;0;36.29;271;508;8;9;0;0;0;0;0;0;5;0;0;5;5;0;5;5;8;5;4.5;5;0;0;0;0;0;0;0;0;0;0;0;5;0;5.5;5;0;5;4;0;0;1;;;;;;3;0.8538;244;2;1;57.89;1;;;0;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Embarba Adrián;A;9;10;5.27;0;5;13;0;27;0.93;0;0.77;1;0;1;0.46;0;0.44;592;0;1162;45.54;0;43.04;592;1162;7;9;0;4.5;5;4.5;6;0;5.5;5.5;7;0;7;5;4.5;4;5;0;0;5;4.5;5;0;5;0;4;0;5.5;5.5;4.5;4.5;0;5;4.5;0;4.5;4;5.5;4.5;0;1;;1;1;3;2;9;0.7403;388;3;11;48.72;11;;;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
Zubeldia Igor;DC;11;12;5.25;5.75;4.96;14;6;28;0.89;0.42;0.91;1;0;1;0.86;0.83;0.89;1079;495;2142;77.07;82.5;76.5;1079;2142;6.5;11;6;6;6;6;5;5.5;0;5;0;6.5;0;0;5;4.5;4.5;5.5;3;5;0;4.5;6;4.5;4.5;5;5;6;5;0;5;3.5;0;3;0;5;5;0;0;3.5;5;;;;1;1;2;0.8734;758;9;7;48.81;21;;;3.5;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Dani Vivian;DC;13;15;5.25;5.1;5.24;12;5;27;0.92;1.14;0.98;1;1;2;0.92;1;0.89;994;450;2201;82.83;90;81.52;994;1101;7;13;4;4.5;5;5;7;0;0;0;5;5.5;0;0;0;5;4.5;7;5;5.5;5;0;4.5;0;5;4;4.5;5;5;5.5;5.5;5;3.5;7.5;5;7;6.5;0;0;0;4.5;;;;;;1;0.8068;695;18;12;50;15;;;4.5;Athletic;Celta;dim. 29/01 18:30;50;;0.13184;0.21663
Nico González Nicolás;MD;13;13;5.23;0;5.15;13;0;23;1.09;0;0.85;1;0;1;0.46;0;0.35;593;0;838;45.62;0;36.43;593;838;8;13;0;0;0;5.5;6.5;5.5;0;3.5;5;5;0;5;5;4;8;5;5;5;0;0;0;0;0;0;0;5;5;4.5;0;0;5;4.5;5;5;5.5;5.5;0;5.5;2;;;;;;1;0.9081;500;7;4;50;14;;;0;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Eguaras Íñigo;MD;11;17;5.23;0;5.23;13;0;13;0.75;0;0.75;1;0;1;0.46;0;0.46;517;0;517;39.77;0;39.77;517;517;6;11;0;5;0;4.5;5.5;5;6;5;0;4.5;5.5;5;0;4.5;0;4.5;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;1;3;0.861;365;4;6;55.56;3;;;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
David García;DC;16;17;5.22;5.57;5.18;16;7;31;0.82;0.61;1.14;1;1;2;1;1;1;1402;630;2752;87.63;90;88.77;1402;1376;5.5;16;5.5;6.5;5.5;4.5;5.5;5.5;6;0;6;4.5;0;4;3.5;5.5;5.5;5;6;4.5;4;0;5.5;5;6;4;6;6;2;6;0;6;0;3.5;6;0;7.5;0;6;3.5;5.5;;;;;;3;0.7839;839;25;11;60;27;;;3.5;Osasuna;Atlético;dim. 29/01 16:15;50;0.47131;;0.09479
Toni Villa;MO;10;11;5.22;5.41;5.22;16;11;16;0.73;0.8;0.73;1;1;1;0.44;0.55;0.44;595;453;595;37.19;41.18;37.19;595;595;7;10;5;7;7;5;5;5.5;5;5;5;5;5;0;4.5;5;5;5;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;;;;1;1;7;0.812;378;4;16;46.22;4;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
Cruz Juan;MD;6;6;5.2;0;5.2;5;0;5;0.57;0;0.57;1;0;1;0.2;0;0.2;171;0;171;34.2;0;34.2;171;171;6;6;0;0;0;0;5.5;0;6;4.5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.7251;62;;;33.33;3;;;0;Betis;Barcelona;mer. 01/02 21:00;50;0.40374;0.42821;0.47554
Brasanac Darko;MD;9;;5.19;4.92;5.06;16;6;31;0.51;0.38;0.82;1;0;2;0.38;0.33;0.55;665;207;1623;41.56;34.5;52.35;665;812;6;9;5.5;5;5;5;4.5;4.5;0;5;4.5;5;6;5.5;5;6;6;0;5.5;5;5;5.5;5;4;5;3.5;5;0;4;7;0;5;0;3;6.5;0;6;4.5;5;0;1.5;;;;1;1;2;0.7732;347;9;11;55.26;9;;;3;Osasuna;Atlético;dim. 29/01 16:15;50;0.47131;;0.09479
Ciss Pathé;MD;12;;5.19;5.25;5.12;16;2;33;0.85;0.35;0.66;1;0;2;0.5;0.5;0.39;832;104;1417;52;52;42.94;832;709;5.5;12;5.5;5;0;5.5;5;5;5.5;4.5;5.5;0;4.5;5;4.5;5;4;4.5;7.5;6.5;5.5;5.5;0;5.5;4.5;5;0;4;5;5.5;5;5;5;5;4.5;5;5.5;5.5;5;0;2.5;;;;;;;0.8485;592;16;22;49.54;23;;;0;Rayo Vallecano;Villarreal;lun. 30/01 21:00;50;0.36677;0.38231;0.38115
Catena Alejandro;DC;14;17;5.18;5;5.07;17;3;35;0.98;0.87;1.06;1;0;2;1;1;1;1530;270;3150;90;90;90;1530;1575;5;14;4.5;6;4.5;0;5;4.5;6;7;4;5;5;5.5;3;6;5.5;4.5;6.5;5.5;4;4;2.5;6;5.5;6;5.5;5;7;5;5;0;5.5;3.5;3.5;4.5;5.5;6.5;5;0;6.5;;;;1;1;1;0.8126;1098;7;4;63.54;14;;;2.5;Rayo Vallecano;Villarreal;lun. 30/01 21:00;50;0.36677;0.38231;0.38115
Asensio Marco;MO;22;24;5.17;5.17;5.42;12;3;26;1.07;0.76;1.04;1;0;5;0.25;0.67;0.46;319;141;1145;26.58;47;44.04;319;229;6;22;6;0;4.5;5;0;7.5;4;6;6.5;4.5;4.5;4.5;4.5;0;0;0;4.5;0;0;6;0;5;6.5;7;4.5;5;4.5;4.5;4.5;6;6;7;5.5;0;0;0;7;0;1;;;;3;3;7;0.799;220;2;3;63.64;3;;;7;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Tuhami Anuar;MO;1;2;5.17;0;5.17;3;0;3;1.76;0;1.76;1;0;1;1;0;1;211;0;211;70.33;0;70.33;211;211;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;1;3;0.764;81;3;4;53.85;3;;;0;Valladolid;Valencia;dim. 29/01 14:00;50;0.37529;0.37261;0.02328
Maffeo Pablo;DL;12;15;5.16;5.38;4.98;16;4;32;1.15;1.11;1;1;0;1;0.94;0.75;0.97;1316;298;2677;82.25;74.5;83.66;1316;2677;7;12;6;5;6.5;4;0;0;3.5;6;5;4;4.5;5;7;3;5;6.5;6;5.5;6;6;4;3.5;3.5;5.5;4.5;5;4.5;0;4;0;0;6;5;5;5;0;5;4.5;6.5;;;;2;2;10;0.7474;779;11;17;50.99;13;;;5;Mallorca;Cádiz;sam. 28/01 14:00;50;0.41547;0.41625;0.05458
Gabriel Paulista;DC;11;15;5.15;0;5.44;10;0;16;0.82;0;0.77;1;0;1;0.7;0;0.81;578;0;1067;57.8;0;66.69;578;1067;7;11;0;0;0;0;0;5;5;4.5;5;6;5;7;5;4;0;0;5;0;6.5;0;0;5.5;5.5;0;0;6;6;0;6;0;0;0;0;0;0;0;0;0;;;;;;;;0.8564;467;7;5;64.81;4;;;0;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
de la Hoz César;MD;12;12;5.15;0;5.15;10;0;10;0.75;0;0.75;1;0;1;0.8;0;0.8;763;0;763;76.3;0;76.3;763;763;7;12;0;0;4.5;5.5;5;0;7;4.5;5.5;5;5;0;0;0;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;1;;1;;0.7956;354;5;9;52.38;13;;;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
Romeu Oriol;MD;13;13;5.14;4.5;5.33;14;2;35;0.69;0.71;1.04;1;0;3;1;1;0.94;1260;180;2857;90;90;81.63;1260;952;6.5;13;4;5;0;6;5.5;5.5;5.5;5;4.5;5;4;5;5.5;6.5;5;0;0;0;4.5;4.5;5;7;5.5;6;3;6;4;4;3.5;7;7.5;6.5;5.5;6;6.5;5;0;6;;;;;;;3;0.8775;875;15;23;50.38;29;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
Lazo José Carlos;MO;10;;5.13;0;5.13;8;0;8;0.79;0;0.79;1;0;1;0;0;0;129;0;129;16.13;0;16.13;129;129;7;10;0;0;0;0;5;0;7;5;5;4.5;5;0;0;0;4.5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;1;0.7188;60;2;2;36.84;2;;;0;Espanyol;Almería;ven. 27/01 21:00;50;0.39208;0.37941;
Coquelin Francis;MD;10;10;5.12;0;5.15;13;0;20;0.55;0;0.56;1;0;2;0.62;0;0.5;676;0;937;52;0;46.85;676;469;6.5;10;0;5;5;0;5;0;5.5;5;0;0;4.5;4.5;5.5;5;6.5;4.5;5;5.5;0;6.5;0;5.5;0;0;0;5;5;5;5;4.5;0;0;0;0;0;0;0;0;3.5;;;;;1;1;0.8738;345;8;10;52.73;10;;;0;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Raúl García;A;14;14;5.12;5.27;5.04;17;11;34;0.6;0.68;0.72;1;1;4;0.12;0.18;0.38;395;291;1190;23.24;26.45;35;395;298;6;14;4.5;5;5;5;5;5;7;5;6;5.5;5;0;5;4.5;4.5;5;5;5;3.5;4.5;5;4;5;6;5.5;6;5.5;5;5;0;3.5;4;6;6;5;0;5;0;1;;;;1;1;2;0.609;221;3;5;47.54;7;;;5.5;Athletic;Celta;dim. 29/01 18:30;50;;0.13184;0.21663
Unai López Unai;MO;12;12;5.12;5.18;4.98;17;14;29;0.74;0.64;0.65;1;1;1;0.53;0.43;0.55;746;542;1303;43.88;38.71;44.93;746;1303;6.5;12;4.5;5;5;5.5;5;5;6.5;5;5;5;4.5;6.5;5.5;4.5;0;3.5;6;5;5;0;4;5;5;4.5;4.5;4.5;5;0;0;0;0;0;0;4.5;5.5;5.5;0;4.5;3;;;1;2;;7;0.7997;684;10;8;40;12;;;4;Rayo Vallecano;Villarreal;lun. 30/01 21:00;50;0.36677;0.38231;0.38115
Plano Óscar;A;13;14;5.08;5.08;5.08;18;18;18;0.77;0.77;0.77;1;1;1;0.61;0.61;0.61;1133;1133;1133;62.94;62.94;62.94;1133;1133;7;13;5;4.5;5;4.5;4.5;6;5;6;6;4;5;7;5;4;5.5;5;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;;;1;1;3;5;0.7828;546;17;16;55.12;10;;;0;Valladolid;Valencia;dim. 29/01 14:00;50;0.37529;0.37261;0.02328
Alcaraz Rubén;MD;10;11;5.07;5.07;5.3;14;14;28;0.7;0.7;0.79;1;1;3;0.64;0.64;0.75;852;852;1957;60.86;60.86;69.89;852;652;7;10;5;4.5;7;5.5;4.5;5;5;4;5;5;5.5;5;5.5;4.5;0;0;0;0;5.5;5.5;5;0;0;4.5;0;4;5.5;5.5;5.5;7;6;6;5;7;5.5;0;0;0;3.5;;;;;3;2;0.8045;518;9;19;49.14;18;;;7;Cádiz;Mallorca;sam. 28/01 14:00;50;0.10287;0.17443;0.23038
Monchu;MD;13;15;5.07;0;5.07;15;0;15;0.8;0;0.8;1;0;1;0.67;0;0.67;891;0;891;59.4;0;59.4;891;891;6;13;0;4.5;5;5.5;4.5;5;4;6.5;0;5;5;0;6;6;6;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;;;1;1;2;6;0.8157;613;9;18;51.96;20;;;0;Valladolid;Valencia;dim. 29/01 14:00;50;0.37529;0.37261;0.02328
Guillamón Hugo;MD;14;16;5.07;0;5;15;0;29;1.21;0;1.01;1;0;1;0.8;0;0.83;975;0;2014;65;0;69.45;975;2014;7;14;0;0;4.5;4.5;7;5;3.5;4.5;5;0;4.5;4;6.5;4.5;8;4.5;4.5;5.5;0;0;0;3.5;5.5;0;5;5.5;6;6;5;4.5;0;3.5;4.5;5.5;5;5;4.5;0;2;1;;;4;3;2;0.8472;779;9;5;46.23;23;;;4.5;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Reinier;MO;6;8;5.07;0;5.07;7;0;7;0.67;0;0.67;1;0;1;0.43;0;0.43;311;0;311;44.43;0;44.43;311;311;6.5;6;0;0;0;0;0;0;4.5;4.5;0;0;0;0;5;6.5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;0.8328;179;1;4;43.48;2;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
Kike Barja;MO;10;;5.06;6;4.88;9;1;21;0.63;0;0.63;1;0;3;0.44;1;0.33;373;74;761;41.44;74;36.24;373;254;6;10;6;0;0;4.5;5;4.5;5.5;6;0;0;0;0;0;4.5;0;5;0;4.5;5;4.5;4.5;6;4.5;4.5;0;4.5;0;0;0;0;0;4.5;0;0;4.5;4;6;4.5;1;;;;1;1;4;0.7987;234;2;1;35.85;7;;;4.5;Osasuna;Atlético;dim. 29/01 16:15;50;0.47131;;0.09479
Suárez Damián;DL;11;13;5.05;5.13;4.79;11;4;29;0.76;0.63;0.73;1;0;1;1;1;0.93;831;281;2162;75.55;70.25;74.55;831;2162;6;11;5;5;4.5;6;0;0;5;0;4.5;5;3.5;6;6;5;0;0;0;0;4.5;6;5;4.5;4.5;6;4.5;4.5;4.5;5;4.5;0;4;4;3;5;5;4.5;4.5;0;2.5;;;;;2;2;0.7208;594;5;11;53.52;17;;;4.5;Getafe;Betis;sam. 28/01 21:00;50;0.38106;0.06952;0.1505
Depay Memphis;A;9;18;5;4;5.12;3;1;13;1;0;1;1;0;4;0.67;0;0.54;131;15;568;43.67;15;43.69;131;142;6;9;4;0;0;0;0;0;0;0;0;0;0;0;6;5;0;0;0;0;4.5;5;7;5;6.5;0;3.5;0;4.5;4.5;0;0;6;0;0;0;0;5;0;0;;;;;;;2;0.8394;113;;1;30.43;3;;;0;Atlético;Osasuna;dim. 29/01 16:15;50;0.02977;0.20828;0.28548
Carrasco Yannick;A;14;21;5;5;5.33;16;1;33;0.77;0;0.94;1;0;5;0.63;0;0.7;898;34;2177;56.13;34;65.97;898;435;6;14;5;0;5;5;5;5.5;4.5;4.5;5.5;0;4.5;4.5;4.5;7.5;5;5;4;5;6;6;5;7;4;5;7.5;5.5;5.5;0;4.5;6;4;6;0;6;7;0;5;6;1;;;;;3;9;0.8038;590;4;10;43.75;11;;;6;Atlético;Osasuna;dim. 29/01 16:15;50;0.02977;0.20828;0.28548
Fernández Joaquín;DC;10;15;5;0;5;15;0;15;1.13;0;1.13;1;0;1;0.87;0;0.87;1225;0;1225;81.67;0;81.67;1225;1225;7;10;0;5.5;5;4.5;0;6;0;6;7;4;5.5;4;5.5;4.5;6.5;3.5;4.5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;;;;;;1;0.8149;724;15;19;66.28;9;;;0;Valladolid;Valencia;dim. 29/01 14:00;50;0.37529;0.37261;0.02328
Bongonda Théo;MO;13;13;5;4.5;5;11;1;11;0.81;0;0.81;1;0;1;0.64;1;0.64;573;70;573;52.09;70;52.09;573;573;7;13;4.5;0;0;5;4.5;5.5;7;0;5.5;0;4.5;5;5;4.5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;;;;;;2;0.7584;218;1;7;44.07;3;;;0;Cádiz;Mallorca;sam. 28/01 14:00;50;0.10287;0.17443;0.23038
Babic Srdjan;DC;12;15;4.97;0;4.97;15;0;15;0.92;0;0.92;1;0;1;0.93;0;0.93;1305;0;1305;87;0;87;1305;1305;7;12;0;0;4;5;6;4;5.5;0;5.5;4;7;3.5;5.5;5;4.5;5;5.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;3;0.8591;766;9;7;58.67;10;;;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
Acuña Marcos;DL;11;13;4.96;0;5.09;13;0;27;0.72;0;0.76;1;0;1;0.77;0;0.85;820;0;1916;63.08;0;70.96;820;1916;7;11;0;4;7;5;0;5;5;0;4.5;5;5;0;5;5;4;0;5;5;5;5.5;5;4;5;5;4;0;0;0;5.5;0;5.5;0;6;0;5;4.5;7;6;1;;;;;2;9;0.7415;690;13;14;53.64;16;;;6;Sevilla;Elche;sam. 28/01 18:30;50;0.23486;0.32404;0.34716
Ocampo Brian;MO;11;12;4.96;5.23;4.96;14;11;14;0.93;0.85;0.93;1;1;1;0.79;0.73;0.79;832;623;832;59.43;56.64;59.43;832;832;7;11;4.5;7;5.5;5.5;4;5.5;6;5;5.5;4.5;4.5;0;4.5;3.5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;;;1;;2;4;0.7175;372;1;13;37.69;28;;;0;Cádiz;Mallorca;sam. 28/01 14:00;50;0.10287;0.17443;0.23038
Sobrino Rubén;A;12;12;4.93;4.93;5.03;15;15;34;0.88;0.88;0.98;1;1;5;0.87;0.87;0.59;1145;1145;1971;76.33;76.33;57.97;1145;394;6;12;4;5.5;6;4.5;5.5;5.5;6.5;3.5;5;5;4;5;5.5;3.5;5;0;0;0;5;7;4;6;6;6;7;4.5;4.5;7;5;5;4;4.5;0;5;4;4;4;4.5;4.5;;;;1;;6;0.7688;441;8;7;38.79;28;;;5;Cádiz;Mallorca;sam. 28/01 14:00;50;0.10287;0.17443;0.23038
Lázaro;MO;10;;4.93;0;4.93;7;0;7;0.79;0;0.79;1;0;1;0.29;0;0.29;229;0;229;32.71;0;32.71;229;229;6.5;10;0;0;4.5;0;0;0;6.5;4.5;0;4.5;0;4.5;5.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.8028;129;2;;37.5;1;;;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
Barrenetxea Ander;MO;3;5;4.92;5.5;4.93;6;2;7;0.8;1.41;0.73;1;1;1;0.17;0.5;0.29;142;84;148;23.67;42;21.14;142;148;6.5;3;6.5;4.5;0;0;0;0;0;0;0;5;0;0;0;0;4.5;4.5;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;;;;;;2;0.7106;82;1;3;31.58;4;;;0;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Ndiaye Amath;A;8;8;4.91;4.91;4.68;11;11;17;0.54;0.54;0.66;1;1;1;0.27;0.27;0.29;405;405;627;36.82;36.82;36.88;405;627;6;8;4.5;4.5;5.5;5;4.5;6;4.5;5.5;4.5;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;4.5;0;0;4;0;4.5;3;0;4.5;0;1;;;1;;2;3;0.8112;175;2;7;43.64;9;;;4.5;Mallorca;Cádiz;sam. 28/01 14:00;50;0.41547;0.41625;0.05458
Rekik Karim;DC;7;7;4.88;4.5;4.9;8;1;15;0.99;0;0.83;1;0;1;0.88;1;0.73;514;90;961;64.25;90;64.07;514;961;6.5;7;4.5;0;0;0;4.5;6;0;0;0;0;0;5;0;5;0;3.5;6.5;4;5.5;4.5;0;0;0;0;0;0;4.5;0;0;0;0;0;6;0;4;5;0;5;1;;;;1;;;0.9088;389;6;;37.84;13;;;6;Sevilla;Elche;sam. 28/01 18:30;50;0.23486;0.32404;0.34716
Javi Sánchez;DC;10;10;4.83;3.75;4.83;15;2;15;0.94;0.35;0.94;1;0;1;1;1;1;1256;159;1256;83.73;79.5;83.73;1256;1256;6;10;3.5;4;0;4;0;6;5.5;5;5.5;4.5;6;4.5;5.5;4.5;5;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;;;;;;;0.8255;768;24;8;53.41;19;;;0;Valladolid;Valencia;dim. 29/01 14:00;50;0.37529;0.37261;0.02328
Kike Salas;DL;10;10;4.83;0;4.83;6;0;6;0.82;0;0.82;1;0;1;0.67;0;0.67;368;0;368;61.33;0;61.33;368;368;6;10;0;0;0;6;5;0;0;0;3.5;0;0;4.5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;1;1;0.8056;259;5;1;47.83;4;;;0;Sevilla;Elche;sam. 28/01 18:30;50;0.23486;0.32404;0.34716
